==========================================================================================
Watermark Embedding
Selected? 0
==========================================================================================
PSNR	SSIM	Time	Filename
32.7224	00.9797	00.2617	04.4558	1129-40-cc.png
31.2012	00.9726	00.3809	05.8510	1129-50-cc.png
29.5071	00.9623	00.5083	07.2650	1129-60-cc.png
27.5381	00.9445	00.6430	11.3378	1129-70-cc.png
25.3737	00.9223	00.7697	23.2893	1129-80-cc.png
33.5814	00.9739	00.0190	03.8254	113-10-cc.png
29.8095	00.9463	00.0743	03.9550	113-20-cc.png
27.5046	00.9132	00.1554	03.9769	113-30-cc.png
25.4574	00.8721	00.2616	05.0640	113-40-cc.png
23.5833	00.8163	00.3808	05.3358	113-50-cc.png
21.9128	00.7502	00.5083	07.3676	113-60-cc.png
20.1829	00.6735	00.6429	11.1695	113-70-cc.png
18.6462	00.5886	00.7697	23.2697	113-80-cc.png
33.4169	00.9900	00.0190	03.9671	1130-10-cc.png
29.7613	00.9796	00.0743	03.8617	1130-20-cc.png
27.0515	00.9647	00.1554	04.7374	1130-30-cc.png
24.9752	00.9435	00.2617	04.7388	1130-40-cc.png
23.1677	00.9164	00.3809	05.4980	1130-50-cc.png
21.3644	00.8789	00.5083	07.4626	1130-60-cc.png
19.4271	00.8248	00.6430	11.6395	1130-70-cc.png
17.5026	00.7563	00.7697	22.6789	1130-80-cc.png
43.2132	00.9884	00.0190	03.9405	1131-10-cc.png
38.7382	00.9799	00.0743	03.7566	1131-20-cc.png
35.5844	00.9666	00.1554	04.2381	1131-30-cc.png
32.9619	00.9498	00.2617	04.1608	1131-40-cc.png
30.8337	00.9292	00.3809	06.0715	1131-50-cc.png
28.8402	00.9025	00.5083	07.5295	1131-60-cc.png
26.6680	00.8614	00.6429	11.5465	1131-70-cc.png
24.2214	00.7867	00.7697	22.0398	1131-80-cc.png
32.6053	00.9641	00.0190	03.1309	1132-10-cc.png
29.7324	00.9305	00.0743	03.3531	1132-20-cc.png
28.1734	00.8991	00.1554	04.1949	1132-30-cc.png
26.6756	00.8611	00.2617	04.8522	1132-40-cc.png
25.4997	00.8207	00.3809	04.9697	1132-50-cc.png
24.3240	00.7756	00.5083	07.3636	1132-60-cc.png
23.1146	00.7250	00.6430	11.6146	1132-70-cc.png
21.6439	00.6692	00.7697	22.9708	1132-80-cc.png
37.4230	00.9870	00.0194	03.7471	1133-10-cc.png
35.1848	00.9796	00.0740	03.5253	1133-20-cc.png
33.6208	00.9722	00.1546	04.6995	1133-30-cc.png
32.1742	00.9636	00.2611	04.5702	1133-40-cc.png
30.6626	00.9534	00.3806	05.6387	1133-50-cc.png
28.7921	00.9369	00.5085	07.2353	1133-60-cc.png
25.3915	00.9075	00.6421	10.6182	1133-70-cc.png
22.1330	00.8622	00.7694	22.1702	1133-80-cc.png
40.7534	00.9840	00.0194	03.8137	1134-10-cc.png
37.4791	00.9715	00.0740	03.5842	1134-20-cc.png
34.5966	00.9558	00.1546	04.0545	1134-30-cc.png
31.9956	00.9345	00.2611	04.6882	1134-40-cc.png
29.7475	00.9085	00.3806	05.0390	1134-50-cc.png
27.9630	00.8772	00.5085	07.7537	1134-60-cc.png
26.2493	00.8356	00.6422	11.3938	1134-70-cc.png
24.0708	00.7789	00.7694	22.3684	1134-80-cc.png
38.6194	00.9934	00.0190	03.4558	1135-10-cc.png
34.1824	00.9848	00.0743	03.8831	1135-20-cc.png
31.1113	00.9735	00.1554	03.9798	1135-30-cc.png
28.2999	00.9534	00.2617	04.9552	1135-40-cc.png
25.9945	00.9221	00.3809	06.0718	1135-50-cc.png
23.8894	00.8781	00.5083	06.6268	1135-60-cc.png
21.5022	00.8135	00.6430	11.5673	1135-70-cc.png
19.1618	00.7296	00.7697	23.2164	1135-80-cc.png
40.7996	00.9952	00.0194	03.6881	1136-10-cc.png
35.7491	00.9882	00.0740	03.7498	1136-20-cc.png
31.4555	00.9725	00.1545	03.9661	1136-30-cc.png
28.2427	00.9445	00.2611	04.5833	1136-40-cc.png
26.0016	00.9073	00.3806	05.1975	1136-50-cc.png
23.6391	00.8591	00.5085	06.5911	1136-60-cc.png
21.1126	00.7900	00.6422	11.3407	1136-70-cc.png
18.8878	00.7056	00.7694	22.8174	1136-80-cc.png
36.3555	00.9804	00.0190	03.2354	1137-10-cc.png
31.7510	00.9484	00.0743	03.5605	1137-20-cc.png
28.3845	00.9124	00.1554	04.2669	1137-30-cc.png
25.7717	00.8668	00.2617	05.2121	1137-40-cc.png
23.9274	00.8211	00.3808	05.4487	1137-50-cc.png
22.3573	00.7643	00.5083	07.3217	1137-60-cc.png
20.7103	00.6940	00.6430	11.2262	1137-70-cc.png
19.0476	00.6138	00.7697	22.7128	1137-80-cc.png
33.3819	00.9809	00.0194	03.6712	1138-10-cc.png
28.8384	00.9550	00.0740	03.3116	1138-20-cc.png
26.2670	00.9216	00.1546	04.6797	1138-30-cc.png
23.9760	00.8778	00.2611	04.9541	1138-40-cc.png
22.0933	00.8228	00.3806	05.4058	1138-50-cc.png
20.6563	00.7645	00.5085	07.5804	1138-60-cc.png
19.2843	00.6985	00.6422	11.5895	1138-70-cc.png
17.4428	00.6116	00.7694	22.0328	1138-80-cc.png
35.1058	00.9826	00.0190	03.5652	1139-10-cc.png
29.3804	00.9597	00.0743	03.5120	1139-20-cc.png
27.2841	00.9317	00.1554	04.2282	1139-30-cc.png
25.5993	00.8965	00.2617	04.1880	1139-40-cc.png
24.1676	00.8539	00.3809	05.4742	1139-50-cc.png
22.8732	00.8030	00.5083	07.2492	1139-60-cc.png
21.4299	00.7429	00.6430	11.8589	1139-70-cc.png
19.9463	00.6665	00.7697	21.6302	1139-80-cc.png
33.4906	00.9730	00.0190	03.5649	114-10-cc.png
30.0107	00.9438	00.0743	03.5659	114-20-cc.png
27.1854	00.9068	00.1554	03.9428	114-30-cc.png
24.9362	00.8560	00.2617	05.1346	114-40-cc.png
23.0275	00.7941	00.3809	05.4432	114-50-cc.png
21.3677	00.7196	00.5083	07.8052	114-60-cc.png
19.4484	00.6222	00.6430	11.6121	114-70-cc.png
17.5587	00.5116	00.7697	22.6265	114-80-cc.png
33.1953	00.9842	00.0190	03.5185	1140-10-cc.png
29.7340	00.9663	00.0742	03.6506	1140-20-cc.png
27.7561	00.9474	00.1554	04.7794	1140-30-cc.png
25.4039	00.9166	00.2617	04.8260	1140-40-cc.png
23.8283	00.8800	00.3809	05.9443	1140-50-cc.png
22.2364	00.8320	00.5083	07.3755	1140-60-cc.png
20.7047	00.7701	00.6430	11.5981	1140-70-cc.png
18.9180	00.6865	00.7697	23.9514	1140-80-cc.png
39.1528	00.9794	00.0190	03.4790	1141-10-cc.png
34.7946	00.9552	00.0743	03.7355	1141-20-cc.png
32.4717	00.9279	00.1554	04.3699	1141-30-cc.png
30.8700	00.8964	00.2616	04.9656	1141-40-cc.png
29.1560	00.8576	00.3809	05.8746	1141-50-cc.png
27.5597	00.8084	00.5083	08.3377	1141-60-cc.png
25.8279	00.7425	00.6430	13.0978	1141-70-cc.png
23.7926	00.6654	00.7697	22.9229	1141-80-cc.png
33.4044	00.9785	00.0190	02.9532	1142-10-cc.png
29.9849	00.9598	00.0743	03.5160	1142-20-cc.png
27.1063	00.9303	00.1554	04.2110	1142-30-cc.png
24.7715	00.8854	00.2617	04.7881	1142-40-cc.png
22.7142	00.8302	00.3809	06.2508	1142-50-cc.png
20.8293	00.7604	00.5083	07.3032	1142-60-cc.png
18.7432	00.6654	00.6430	11.4585	1142-70-cc.png
16.4800	00.5444	00.7697	23.6152	1142-80-cc.png
33.2677	00.9802	00.0190	03.6900	1143-10-cc.png
30.3930	00.9621	00.0743	03.2876	1143-20-cc.png
27.7000	00.9372	00.1554	03.9957	1143-30-cc.png
25.6997	00.9041	00.2617	05.2549	1143-40-cc.png
23.8857	00.8624	00.3809	06.4872	1143-50-cc.png
22.2618	00.8096	00.5083	07.6832	1143-60-cc.png
20.5073	00.7372	00.6430	11.5206	1143-70-cc.png
18.5224	00.6480	00.7697	23.4788	1143-80-cc.png
35.8277	00.9724	00.0189	03.2806	1144-10-cc.png
30.8018	00.9397	00.0743	04.4323	1144-20-cc.png
28.3042	00.9018	00.1554	04.1883	1144-30-cc.png
26.5468	00.8628	00.2617	04.8944	1144-40-cc.png
24.8336	00.8179	00.3809	05.2875	1144-50-cc.png
22.9453	00.7640	00.5083	07.8223	1144-60-cc.png
21.2738	00.7066	00.6430	11.8482	1144-70-cc.png
19.6201	00.6438	00.7697	24.6175	1144-80-cc.png
32.5773	00.9896	00.0190	03.2105	1145-10-cc.png
27.5775	00.9731	00.0743	03.3207	1145-20-cc.png
24.2683	00.9444	00.1554	04.2999	1145-30-cc.png
21.7159	00.9031	00.2617	04.3713	1145-40-cc.png
19.6423	00.8444	00.3809	05.1419	1145-50-cc.png
17.5756	00.7549	00.5083	06.8660	1145-60-cc.png
15.6692	00.6399	00.6430	11.0139	1145-70-cc.png
14.2780	00.5289	00.7697	24.1581	1145-80-cc.png
34.8607	00.9813	00.0190	03.5919	1146-10-cc.png
31.8445	00.9691	00.0743	03.8865	1146-20-cc.png
29.3334	00.9532	00.1554	04.1018	1146-30-cc.png
26.9682	00.9273	00.2617	04.6223	1146-40-cc.png
24.9519	00.8919	00.3809	05.8151	1146-50-cc.png
23.2448	00.8459	00.5083	07.3533	1146-60-cc.png
21.3647	00.7850	00.6430	11.7243	1146-70-cc.png
19.5126	00.7082	00.7697	22.6407	1146-80-cc.png
32.5013	00.9771	00.0190	02.9801	1147-10-cc.png
27.2253	00.9514	00.0743	04.0610	1147-20-cc.png
24.8765	00.9174	00.1554	04.1859	1147-30-cc.png
23.0186	00.8705	00.2617	04.2652	1147-40-cc.png
21.5883	00.8192	00.3809	05.6221	1147-50-cc.png
20.4665	00.7680	00.5083	07.6339	1147-60-cc.png
19.1902	00.7073	00.6430	11.2089	1147-70-cc.png
17.6184	00.6319	00.7697	25.1231	1147-80-cc.png
30.9388	00.9779	00.0190	03.5596	1148-10-cc.png
26.1732	00.9484	00.0743	03.3719	1148-20-cc.png
23.6079	00.9101	00.1554	03.6450	1148-30-cc.png
21.8508	00.8662	00.2617	05.0071	1148-40-cc.png
20.5587	00.8195	00.3809	06.0067	1148-50-cc.png
19.4185	00.7697	00.5083	08.1790	1148-60-cc.png
17.9789	00.6974	00.6430	11.9243	1148-70-cc.png
16.6140	00.6156	00.7697	23.5678	1148-80-cc.png
41.8117	00.9878	00.0194	04.0561	1149-10-cc.png
38.6598	00.9820	00.0740	03.8799	1149-20-cc.png
35.4298	00.9721	00.1546	03.7799	1149-30-cc.png
32.7860	00.9550	00.2611	04.3359	1149-40-cc.png
30.3745	00.9317	00.3806	05.4325	1149-50-cc.png
28.1133	00.8971	00.5085	07.5005	1149-60-cc.png
25.4258	00.8413	00.6422	11.7349	1149-70-cc.png
22.4690	00.7562	00.7694	22.1570	1149-80-cc.png
32.1203	00.9712	00.0190	03.0508	115-10-cc.png
28.4607	00.9364	00.0743	03.3612	115-20-cc.png
26.1625	00.8932	00.1554	03.8674	115-30-cc.png
24.3509	00.8401	00.2617	04.0517	115-40-cc.png
22.7179	00.7783	00.3809	06.1341	115-50-cc.png
21.0521	00.7061	00.5083	07.4395	115-60-cc.png
19.3633	00.6167	00.6429	11.1595	115-70-cc.png
17.5551	00.5151	00.7697	23.2084	115-80-cc.png
41.1791	00.9863	00.0194	03.4405	1150-10-cc.png
38.6367	00.9792	00.0740	03.6594	1150-20-cc.png
35.3911	00.9693	00.1546	04.3155	1150-30-cc.png
32.0133	00.9549	00.2611	04.5671	1150-40-cc.png
29.6104	00.9371	00.3806	05.2945	1150-50-cc.png
27.7060	00.9127	00.5085	07.2637	1150-60-cc.png
25.6416	00.8778	00.6422	10.2481	1150-70-cc.png
22.9704	00.8292	00.7694	22.8152	1150-80-cc.png
38.5846	00.9777	00.0190	03.7589	1151-10-cc.png
35.4558	00.9680	00.0743	03.8332	1151-20-cc.png
32.2299	00.9537	00.1554	04.2950	1151-30-cc.png
30.5619	00.9374	00.2617	04.7349	1151-40-cc.png
28.5654	00.9163	00.3809	05.2288	1151-50-cc.png
27.3698	00.8949	00.5083	07.3023	1151-60-cc.png
25.7773	00.8656	00.6430	11.6191	1151-70-cc.png
24.2119	00.8270	00.7697	22.0889	1151-80-cc.png
40.1984	00.9870	00.0194	03.5232	1152-10-cc.png
36.0373	00.9789	00.0740	03.4282	1152-20-cc.png
34.0284	00.9675	00.1546	04.0138	1152-30-cc.png
31.7774	00.9481	00.2611	04.8973	1152-40-cc.png
29.9685	00.9238	00.3806	06.2369	1152-50-cc.png
28.0922	00.8899	00.5085	07.2532	1152-60-cc.png
26.0960	00.8480	00.6422	11.4343	1152-70-cc.png
24.0861	00.7962	00.7694	23.0088	1152-80-cc.png
40.8539	00.9832	00.0194	03.4922	1153-10-cc.png
36.9320	00.9756	00.0740	03.7358	1153-20-cc.png
34.3464	00.9634	00.1546	04.8851	1153-30-cc.png
31.3021	00.9447	00.2611	04.7245	1153-40-cc.png
29.8171	00.9273	00.3806	06.0000	1153-50-cc.png
28.1241	00.9020	00.5085	08.0776	1153-60-cc.png
26.0778	00.8637	00.6422	10.9673	1153-70-cc.png
23.1717	00.7983	00.7694	22.9133	1153-80-cc.png
41.1985	00.9870	00.0194	03.7296	1154-10-cc.png
34.9255	00.9728	00.0740	03.3820	1154-20-cc.png
30.9890	00.9535	00.1546	03.6663	1154-30-cc.png
28.5285	00.9319	00.2611	04.7505	1154-40-cc.png
26.7227	00.9061	00.3806	05.3427	1154-50-cc.png
24.9226	00.8683	00.5085	07.6840	1154-60-cc.png
23.0567	00.8176	00.6422	12.0275	1154-70-cc.png
20.8052	00.7469	00.7694	22.2005	1154-80-cc.png
36.5763	00.9741	00.0190	04.1877	1155-10-cc.png
33.8238	00.9609	00.0743	03.2578	1155-20-cc.png
31.0966	00.9461	00.1554	03.8967	1155-30-cc.png
28.3805	00.9199	00.2617	04.6805	1155-40-cc.png
26.4872	00.8891	00.3809	05.2790	1155-50-cc.png
24.8488	00.8523	00.5083	07.0901	1155-60-cc.png
22.4826	00.7930	00.6430	11.8759	1155-70-cc.png
19.9818	00.7200	00.7697	22.5102	1155-80-cc.png
38.1885	00.9785	00.0190	03.3116	1156-10-cc.png
35.2691	00.9683	00.0743	04.2864	1156-20-cc.png
33.1774	00.9511	00.1554	04.2051	1156-30-cc.png
30.4892	00.9203	00.2617	04.4067	1156-40-cc.png
28.2443	00.8815	00.3809	06.3166	1156-50-cc.png
26.2170	00.8355	00.5083	08.2880	1156-60-cc.png
24.3034	00.7713	00.6430	11.7108	1156-70-cc.png
22.5940	00.7069	00.7697	21.4117	1156-80-cc.png
31.8861	00.9844	00.0190	03.7155	1157-10-cc.png
28.4355	00.9681	00.0743	03.5472	1157-20-cc.png
25.7836	00.9400	00.1554	03.8906	1157-30-cc.png
23.7276	00.8973	00.2617	04.8723	1157-40-cc.png
21.9641	00.8481	00.3809	05.7330	1157-50-cc.png
20.7520	00.7991	00.5083	07.1313	1157-60-cc.png
19.3460	00.7343	00.6430	11.0978	1157-70-cc.png
18.0713	00.6633	00.7697	22.4112	1157-80-cc.png
32.7352	00.9750	00.0190	03.7347	1158-10-cc.png
29.2834	00.9485	00.0743	03.4308	1158-20-cc.png
26.7920	00.9109	00.1554	04.4536	1158-30-cc.png
24.8069	00.8612	00.2617	05.5133	1158-40-cc.png
23.0021	00.7997	00.3809	06.0047	1158-50-cc.png
21.4258	00.7296	00.5083	07.3857	1158-60-cc.png
19.7580	00.6418	00.6430	11.8378	1158-70-cc.png
18.1154	00.5427	00.7697	23.8658	1158-80-cc.png
35.9810	00.9846	00.0190	03.5643	1159-10-cc.png
33.5701	00.9772	00.0743	04.0992	1159-20-cc.png
28.6547	00.9516	00.1554	04.0847	1159-30-cc.png
25.7742	00.9094	00.2617	04.5264	1159-40-cc.png
23.6709	00.8600	00.3809	06.0624	1159-50-cc.png
21.7730	00.7991	00.5083	06.7644	1159-60-cc.png
19.9817	00.7269	00.6430	11.0345	1159-70-cc.png
18.1150	00.6555	00.7697	23.9391	1159-80-cc.png
31.5993	00.9703	00.0194	03.4158	116-10-cc.png
28.2135	00.9375	00.0740	03.6156	116-20-cc.png
26.0216	00.8955	00.1545	03.8377	116-30-cc.png
24.3764	00.8451	00.2611	05.0466	116-40-cc.png
22.7338	00.7801	00.3806	06.2757	116-50-cc.png
21.2142	00.7033	00.5085	06.8716	116-60-cc.png
19.6227	00.6139	00.6422	10.9264	116-70-cc.png
18.1406	00.5149	00.7694	22.9477	116-80-cc.png
36.6005	00.9803	00.0194	04.1217	1160-10-cc.png
33.9720	00.9753	00.0740	03.6104	1160-20-cc.png
32.0795	00.9679	00.1546	03.8383	1160-30-cc.png
30.0444	00.9572	00.2611	04.6749	1160-40-cc.png
28.3944	00.9466	00.3806	05.8705	1160-50-cc.png
26.0062	00.9283	00.5085	07.2007	1160-60-cc.png
24.1920	00.9072	00.6422	11.0992	1160-70-cc.png
21.9420	00.8779	00.7694	22.7795	1160-80-cc.png
30.7393	00.9719	00.0194	03.3485	1161-10-cc.png
28.7304	00.9634	00.0740	04.0447	1161-20-cc.png
27.5604	00.9560	00.1546	04.1784	1161-30-cc.png
26.0907	00.9400	00.2611	04.3910	1161-40-cc.png
24.6970	00.9199	00.3806	06.0179	1161-50-cc.png
23.1985	00.8959	00.5085	07.1329	1161-60-cc.png
21.7226	00.8680	00.6422	12.6564	1161-70-cc.png
20.0107	00.8318	00.7694	23.1906	1161-80-cc.png
32.6227	00.9742	00.0194	03.6637	1162-10-cc.png
30.6157	00.9644	00.0740	03.4962	1162-20-cc.png
29.5069	00.9573	00.1546	03.4141	1162-30-cc.png
28.3715	00.9487	00.2611	04.8638	1162-40-cc.png
27.2047	00.9385	00.3806	06.1188	1162-50-cc.png
25.8573	00.9240	00.5085	07.8872	1162-60-cc.png
24.0039	00.9039	00.6422	10.8228	1162-70-cc.png
22.2242	00.8782	00.7694	21.7644	1162-80-cc.png
35.6268	00.9812	00.0194	03.8761	1163-10-cc.png
32.8677	00.9727	00.0740	03.8204	1163-20-cc.png
30.1097	00.9542	00.1546	03.7777	1163-30-cc.png
28.4760	00.9354	00.2611	04.6690	1163-40-cc.png
26.8931	00.9119	00.3806	05.9132	1163-50-cc.png
25.4648	00.8837	00.5085	07.6124	1163-60-cc.png
23.9025	00.8470	00.6422	11.6367	1163-70-cc.png
21.9811	00.8035	00.7694	22.6004	1163-80-cc.png
41.5041	00.9833	00.0194	03.6350	1164-10-cc.png
38.1360	00.9715	00.0740	03.7453	1164-20-cc.png
35.6652	00.9564	00.1546	04.0004	1164-30-cc.png
33.2751	00.9350	00.2611	04.1371	1164-40-cc.png
31.2291	00.9078	00.3806	05.5343	1164-50-cc.png
29.3969	00.8741	00.5085	07.3457	1164-60-cc.png
27.4952	00.8274	00.6422	12.2261	1164-70-cc.png
25.1982	00.7604	00.7694	22.0416	1164-80-cc.png
36.9510	00.9792	00.0190	03.3511	1165-10-cc.png
33.1032	00.9572	00.0743	04.0636	1165-20-cc.png
30.8593	00.9322	00.1554	04.1620	1165-30-cc.png
28.9921	00.9006	00.2617	03.6845	1165-40-cc.png
27.1863	00.8600	00.3809	04.6219	1165-50-cc.png
25.5529	00.8085	00.5083	07.8489	1165-60-cc.png
23.5432	00.7301	00.6429	11.2238	1165-70-cc.png
21.5222	00.6349	00.7697	22.8923	1165-80-cc.png
36.3503	00.9757	00.0190	03.6499	1166-10-cc.png
32.6308	00.9489	00.0743	03.6087	1166-20-cc.png
30.3889	00.9183	00.1554	04.9338	1166-30-cc.png
28.3843	00.8822	00.2616	04.4985	1166-40-cc.png
26.9154	00.8426	00.3809	05.3802	1166-50-cc.png
25.4802	00.7930	00.5083	07.4271	1166-60-cc.png
23.9130	00.7337	00.6428	11.5647	1166-70-cc.png
22.1926	00.6589	00.7697	22.7781	1166-80-cc.png
38.5500	00.9813	00.0190	03.8420	1167-10-cc.png
36.1062	00.9716	00.0743	03.8603	1167-20-cc.png
34.0923	00.9588	00.1554	03.8825	1167-30-cc.png
32.2140	00.9422	00.2617	04.9975	1167-40-cc.png
29.7151	00.9170	00.3809	05.5317	1167-50-cc.png
27.7287	00.8827	00.5083	07.2243	1167-60-cc.png
26.1636	00.8448	00.6430	11.2796	1167-70-cc.png
24.6125	00.7954	00.7697	23.0071	1167-80-cc.png
35.7751	00.9688	00.0190	03.3945	1168-10-cc.png
31.6528	00.9439	00.0743	04.0684	1168-20-cc.png
29.6202	00.9141	00.1554	04.2261	1168-30-cc.png
27.8316	00.8771	00.2617	04.8474	1168-40-cc.png
26.5130	00.8393	00.3809	05.7785	1168-50-cc.png
25.1927	00.7965	00.5083	07.4169	1168-60-cc.png
23.6021	00.7376	00.6430	11.2046	1168-70-cc.png
21.7295	00.6615	00.7697	23.6393	1168-80-cc.png
38.9075	00.9824	00.0194	03.7807	1169-10-cc.png
34.8407	00.9697	00.0740	03.8927	1169-20-cc.png
31.9188	00.9514	00.1546	04.1853	1169-30-cc.png
28.9602	00.9202	00.2611	04.5778	1169-40-cc.png
27.0715	00.8866	00.3806	05.9098	1169-50-cc.png
25.2119	00.8453	00.5085	07.6525	1169-60-cc.png
23.1943	00.7933	00.6422	11.6843	1169-70-cc.png
21.4090	00.7357	00.7694	22.5716	1169-80-cc.png
32.7681	00.9726	00.0190	03.1528	117-10-cc.png
28.3682	00.9377	00.0743	03.7206	117-20-cc.png
25.7333	00.8946	00.1554	03.8624	117-30-cc.png
23.9238	00.8429	00.2617	04.5527	117-40-cc.png
22.4306	00.7829	00.3809	05.9360	117-50-cc.png
20.9438	00.7081	00.5083	08.0627	117-60-cc.png
19.2021	00.6084	00.6430	11.6257	117-70-cc.png
17.5376	00.4950	00.7697	22.8802	117-80-cc.png
35.2758	00.9727	00.0194	03.7646	1170-10-cc.png
31.6081	00.9453	00.0740	03.4827	1170-20-cc.png
29.3641	00.9157	00.1545	04.0341	1170-30-cc.png
27.8337	00.8800	00.2611	04.4691	1170-40-cc.png
26.4562	00.8394	00.3806	05.4803	1170-50-cc.png
25.1619	00.7939	00.5085	07.1049	1170-60-cc.png
23.7788	00.7399	00.6422	11.0465	1170-70-cc.png
22.2747	00.6704	00.7694	22.6910	1170-80-cc.png
34.1466	00.9887	00.0190	03.8224	1171-10-cc.png
30.6592	00.9782	00.0743	03.7633	1171-20-cc.png
28.3495	00.9638	00.1554	04.3376	1171-30-cc.png
26.8022	00.9476	00.2617	04.0471	1171-40-cc.png
25.4854	00.9294	00.3809	05.5653	1171-50-cc.png
24.1789	00.9072	00.5083	07.3718	1171-60-cc.png
22.8623	00.8748	00.6430	11.4323	1171-70-cc.png
21.4586	00.8352	00.7697	21.6395	1171-80-cc.png
33.7294	00.9854	00.0190	03.4479	1172-10-cc.png
30.2149	00.9729	00.0743	04.3474	1172-20-cc.png
28.2935	00.9572	00.1554	04.6615	1172-30-cc.png
26.8529	00.9387	00.2617	05.0639	1172-40-cc.png
25.6075	00.9184	00.3809	06.0007	1172-50-cc.png
24.2789	00.8909	00.5083	07.3562	1172-60-cc.png
22.9534	00.8556	00.6430	11.5202	1172-70-cc.png
21.3808	00.8061	00.7697	22.6266	1172-80-cc.png
34.3049	00.9872	00.0190	03.8037	1173-10-cc.png
30.3712	00.9710	00.0743	03.8259	1173-20-cc.png
27.9772	00.9515	00.1554	04.0241	1173-30-cc.png
26.1988	00.9226	00.2617	05.2602	1173-40-cc.png
24.7932	00.8896	00.3809	05.8002	1173-50-cc.png
23.4276	00.8510	00.5083	07.2171	1173-60-cc.png
22.1015	00.8043	00.6430	11.6936	1173-70-cc.png
20.8256	00.7500	00.7697	22.6715	1173-80-cc.png
31.5750	00.9640	00.0190	03.3666	1174-10-cc.png
28.6516	00.9227	00.0743	03.7372	1174-20-cc.png
26.7155	00.8754	00.1554	03.7016	1174-30-cc.png
24.9973	00.8136	00.2617	04.4535	1174-40-cc.png
23.5744	00.7406	00.3809	05.5396	1174-50-cc.png
22.2236	00.6573	00.5083	07.0160	1174-60-cc.png
20.8085	00.5517	00.6430	12.4573	1174-70-cc.png
19.3204	00.4411	00.7697	25.8813	1174-80-cc.png
33.1785	00.9741	00.0190	03.6403	1175-10-cc.png
30.5716	00.9496	00.0743	04.0535	1175-20-cc.png
28.7456	00.9205	00.1554	04.9347	1175-30-cc.png
27.1335	00.8855	00.2617	04.6191	1175-40-cc.png
25.9998	00.8483	00.3809	06.3803	1175-50-cc.png
24.9514	00.8109	00.5083	07.9337	1175-60-cc.png
23.8100	00.7698	00.6430	12.0107	1175-70-cc.png
22.5295	00.7252	00.7697	24.4334	1175-80-cc.png
37.5495	00.9753	00.0190	03.4390	1176-10-cc.png
34.2618	00.9530	00.0743	03.3623	1176-20-cc.png
31.7045	00.9265	00.1554	04.5033	1176-30-cc.png
29.4407	00.8910	00.2617	04.7416	1176-40-cc.png
27.6525	00.8495	00.3808	05.8383	1176-50-cc.png
25.9105	00.8011	00.5083	07.5729	1176-60-cc.png
23.7934	00.7359	00.6430	12.9261	1176-70-cc.png
21.9072	00.6603	00.7697	23.0156	1176-80-cc.png
33.4445	00.9722	00.0189	03.6564	1177-10-cc.png
30.1794	00.9455	00.0743	03.8813	1177-20-cc.png
28.3437	00.9172	00.1554	03.8496	1177-30-cc.png
26.9288	00.8846	00.2617	04.6600	1177-40-cc.png
25.6200	00.8481	00.3808	06.4435	1177-50-cc.png
24.1909	00.8029	00.5083	07.6497	1177-60-cc.png
22.7345	00.7490	00.6429	12.8935	1177-70-cc.png
21.0709	00.6866	00.7697	23.0060	1177-80-cc.png
36.2136	00.9766	00.0190	03.4401	1178-10-cc.png
33.1794	00.9578	00.0743	03.6249	1178-20-cc.png
30.8398	00.9336	00.1554	04.2543	1178-30-cc.png
28.7968	00.9058	00.2617	05.1486	1178-40-cc.png
27.1241	00.8756	00.3809	06.5250	1178-50-cc.png
25.4922	00.8391	00.5083	06.7286	1178-60-cc.png
23.9785	00.7990	00.6430	11.1895	1178-70-cc.png
22.1885	00.7457	00.7697	23.3758	1178-80-cc.png
33.1884	00.9763	00.0190	03.8461	1179-10-cc.png
29.9547	00.9552	00.0743	03.3743	1179-20-cc.png
28.2025	00.9315	00.1554	04.3103	1179-30-cc.png
26.7684	00.9017	00.2617	05.5129	1179-40-cc.png
25.5102	00.8685	00.3809	05.8098	1179-50-cc.png
24.2603	00.8303	00.5083	07.8673	1179-60-cc.png
23.0911	00.7826	00.6430	11.0385	1179-70-cc.png
21.9865	00.7347	00.7697	23.7542	1179-80-cc.png
35.2092	00.9654	00.0190	03.2803	118-10-cc.png
30.8936	00.9271	00.0743	03.5750	118-20-cc.png
28.0355	00.8811	00.1554	04.5499	118-30-cc.png
25.9637	00.8233	00.2617	04.4733	118-40-cc.png
24.3881	00.7598	00.3809	06.1169	118-50-cc.png
22.7622	00.6825	00.5083	08.1194	118-60-cc.png
20.9129	00.5889	00.6430	12.7884	118-70-cc.png
19.3270	00.4899	00.7697	23.6237	118-80-cc.png
31.2095	00.9727	00.0190	03.6084	1180-10-cc.png
27.7394	00.9451	00.0743	03.9830	1180-20-cc.png
25.7161	00.9130	00.1554	04.2422	1180-30-cc.png
24.2470	00.8790	00.2616	04.7303	1180-40-cc.png
23.1102	00.8430	00.3809	06.0640	1180-50-cc.png
22.0987	00.8057	00.5083	07.5041	1180-60-cc.png
20.9209	00.7605	00.6430	11.5952	1180-70-cc.png
19.8303	00.7114	00.7697	22.8187	1180-80-cc.png
31.0351	00.9697	00.0190	03.8951	1181-10-cc.png
28.1955	00.9409	00.0743	03.4298	1181-20-cc.png
26.4230	00.9094	00.1554	04.3798	1181-30-cc.png
25.1857	00.8752	00.2617	05.2425	1181-40-cc.png
24.3209	00.8438	00.3809	05.5814	1181-50-cc.png
