==========================================================================================
Watermark Embedding
Selected? 0
==========================================================================================
PSNR	SSIM	Time	Filename
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8347	754-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8334	754-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8671	754-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9439	755-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8675	755-20-cc.png
00.2992	00.9999	00.0001	00.0107	00.9893	00.9894	00.9946	00.9946	01.8582	755-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9440	755-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8988	755-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8623	755-60-cc.png
00.6999	01.0000	00.0000	00.0327	00.9673	00.9683	00.9839	00.9836	01.7739	755-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8699	755-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9686	756-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8738	756-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.8328	756-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9347	756-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8721	756-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8326	756-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8053	756-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8456	756-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9432	757-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8972	757-20-cc.png
00.2992	00.9998	00.0002	00.0107	00.9893	00.9894	00.9946	00.9946	01.8199	757-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9544	757-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.9278	757-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	02.0111	757-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.7957	757-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8696	757-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9335	758-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8765	758-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.8696	758-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9211	758-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8919	758-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8349	758-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8102	758-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8747	758-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9514	759-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8727	759-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.8653	759-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9084	759-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8888	759-50-cc.png
00.5990	01.0000	00.0000	00.0188	00.9812	00.9815	00.9907	00.9906	01.8218	759-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8195	759-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8968	759-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9848	76-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.9228	76-20-cc.png
00.2992	01.0000	00.0000	00.0107	00.9893	00.9894	00.9947	00.9946	01.8141	76-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9270	76-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8968	76-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8215	76-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.7704	76-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8769	76-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9976	760-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8983	760-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.8426	760-30-cc.png
00.4008	00.9999	00.0001	00.0103	00.9897	00.9898	00.9948	00.9948	01.9128	760-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8970	760-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8330	760-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8200	760-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.9005	760-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9286	761-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8965	761-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.8447	761-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9430	761-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.9295	761-50-cc.png
00.5990	00.9999	00.0001	00.0189	00.9811	00.9815	00.9906	00.9905	01.9802	761-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.7947	761-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8893	761-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9417	762-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8847	762-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.8001	762-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9072	762-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.9043	762-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8226	762-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.7981	762-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8553	762-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9164	763-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8468	763-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.8374	763-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9284	763-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8828	763-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8265	763-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8106	763-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8503	763-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9447	764-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.9001	764-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.8336	764-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9288	764-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8927	764-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8500	764-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8053	764-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8599	764-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9079	765-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8761	765-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.8275	765-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9326	765-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.9235	765-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8429	765-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.7738	765-70-cc.png
00.7987	01.0000	00.0000	00.0492	00.9508	00.9531	00.9760	00.9754	01.8510	765-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9491	766-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.9364	766-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.8502	766-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.8980	766-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.9005	766-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8188	766-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.7987	766-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8845	766-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9372	767-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8854	767-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.8559	767-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.8957	767-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8971	767-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8318	767-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8011	767-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8754	767-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	02.0177	768-10-cc.png
00.2002	00.9998	00.0002	00.0062	00.9938	00.9938	00.9968	00.9968	01.9147	768-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.8514	768-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.8934	768-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.9036	768-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8328	768-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8403	768-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8571	768-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9400	769-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8533	769-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.8458	769-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9078	769-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.9279	769-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8382	769-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8267	769-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8442	769-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9485	77-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.9327	77-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.8416	77-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	02.0188	77-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	02.2252	77-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	02.0062	77-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.9180	77-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8811	77-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	02.0117	770-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8517	770-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.8876	770-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9141	770-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8368	770-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8332	770-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8756	770-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8265	770-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9177	771-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8488	771-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.9255	771-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.8849	771-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8212	771-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.7966	771-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8638	771-70-cc.png
00.7987	01.0000	00.0000	00.0493	00.9507	00.9530	00.9759	00.9753	01.8559	771-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9331	772-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8761	772-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.9668	772-30-cc.png
00.4008	00.9999	00.0001	00.0103	00.9897	00.9898	00.9949	00.9948	01.9460	772-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.9892	772-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8499	772-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8640	772-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8665	772-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9256	773-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8793	773-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.9435	773-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9187	773-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8397	773-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8168	773-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8372	773-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8759	773-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9172	774-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8909	774-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.9159	774-30-cc.png
00.4008	01.0000	00.0000	00.0103	00.9897	00.9898	00.9949	00.9948	01.8878	774-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8623	774-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.7890	774-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9683	00.9839	00.9836	01.8610	774-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8912	774-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.8702	775-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8877	775-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.9347	775-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9042	775-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8499	775-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8276	775-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8828	775-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8711	775-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.8924	776-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8831	776-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.9435	776-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.8779	776-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8643	776-50-cc.png
00.5990	01.0000	00.0000	00.0188	00.9812	00.9815	00.9907	00.9906	01.7890	776-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8741	776-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8576	776-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9035	777-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8865	777-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.9230	777-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9014	777-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8448	777-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8325	777-60-cc.png
00.6999	01.0000	00.0000	00.0327	00.9673	00.9683	00.9839	00.9836	01.8988	777-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8806	777-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9046	778-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8615	778-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.9241	778-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.8991	778-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8640	778-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8086	778-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8830	778-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8814	778-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.8885	779-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.9069	779-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.9584	779-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9341	779-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	02.0040	779-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8251	779-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8829	779-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8725	779-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.8988	78-10-cc.png
00.2002	00.9998	00.0002	00.0062	00.9938	00.9938	00.9968	00.9968	01.8370	78-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.9145	78-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.8997	78-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8552	78-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8214	78-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8729	78-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8879	78-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.8884	780-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8553	780-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.9107	780-30-cc.png
00.4008	00.9999	00.0001	00.0103	00.9897	00.9898	00.9948	00.9948	01.9128	780-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.8148	780-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.8309	780-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8861	780-70-cc.png
00.7987	01.0000	00.0000	00.0492	00.9508	00.9531	00.9760	00.9754	01.8686	780-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9299	781-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8671	781-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.9207	781-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9446	781-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.9151	781-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	01.7743	781-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.9008	781-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8993	781-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9439	782-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.8699	782-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.9956	782-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9241	782-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.9557	782-50-cc.png
00.5990	00.9999	00.0001	00.0189	00.9811	00.9815	00.9906	00.9905	01.9460	782-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.7609	782-70-cc.png
00.7987	01.0000	00.0000	00.0494	00.9506	00.9529	00.9759	00.9753	01.8324	782-80-cc.png
00.0995	01.0000	00.0000	00.0025	00.9975	00.9975	00.9987	00.9987	01.9649	783-10-cc.png
00.2002	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	01.9256	783-20-cc.png
00.2992	01.0000	00.0000	00.0108	00.9892	00.9894	00.9947	00.9946	01.8755	783-30-cc.png
00.4008	01.0000	00.0000	00.0104	00.9896	00.9898	00.9948	00.9948	01.9498	783-40-cc.png
00.5014	01.0000	00.0000	00.0093	00.9907	00.9908	00.9954	00.9954	01.9097	783-50-cc.png
00.5990	01.0000	00.0000	00.0189	00.9811	00.9814	00.9906	00.9905	02.0100	783-60-cc.png
00.6999	01.0000	00.0000	00.0328	00.9672	00.9682	00.9839	00.9836	01.8712	783-70-cc.png
